Date,Open,High,Low,Close,Volume
2018-07-27,1770.47,1775.76,1767.67,1775.76,1377357952
2018-07-30,1770.48,1772.6,1764.1,1768.15,1437624192
2018-07-31,1764.01,1768.76,1749.37,1753.29,1971865344
2018-08-01,1762.92,1772.81,1756.98,1769.76,1766818176
2018-08-02,1768.26,1774.34,1749.86,1752.09,1642094848
2018-08-03,1755.75,1755.86,1740.93,1742.58,1399099904
2018-08-06,1742.97,1747.43,1731.32,1732.9,1350242688
2018-08-07,1733.22,1746.05,1731.99,1746.05,1323689344
2018-08-08,1747.65,1756.31,1742.87,1744.71,1448336896
2018-08-09,1739.99,1743.61,1732.24,1740.16,1309517952
2018-08-10,1739.41,1739.41,1718.47,1720.16,1507275392
2018-08-13,1706.72,1707.31,1681.8,1683.5,1522717568
2018-08-14,1693.54,1711.17,1692.14,1710.95,1205724672
2018-08-15,1713.86,1714.92,1690.92,1698.03,1243994880
2018-08-16,1681.09,1692.52,1667.95,1687.15,1546162048
2018-08-17,1696.59,1700.3,1692.34,1697.53,1115418624
2018-08-20,1692.74,1697.03,1688.38,1692.15,982662528
2018-08-21,1686.25,1693.8,1679.95,1685.42,1066920704
2018-08-22,1686.61,1700.8,1684.14,1698.37,1120637568
2018-08-23,1700.54,1702.71,1695.57,1698.22,1081385600
2018-08-24,1707.08,1709.36,1701.59,1709.2,983147776
2018-08-27,1716.8,1731.62,1715.24,1728.95,1044428928
2018-08-28,1741.26,1744.06,1731.63,1731.63,1194509568
2018-08-29,1732.96,1745.12,1732.95,1739.6,1125464064
2018-08-30,1749.19,1749.72,1736.6,1739.14,1396680192
2018-08-31,1728.13,1739.88,1726.98,1735.35,1302217344
2018-09-03,1730.77,1731.86,1715.99,1720.31,1081851648
2018-09-04,1721.95,1724.01,1713.54,1718.24,1061269184
2018-09-05,1713.83,1714.51,1701.27,1704.96,1233632896
2018-09-06,1697.16,1700.04,1690.01,1692.41,1279592448
2018-09-07,1683.71,1686.37,1673.92,1684.31,1308578432
2018-09-10,1680.36,1692.85,1679.88,1687.61,1114978048
2018-09-11,1690.52,1700.33,1689.03,1698.91,1343062144
2018-09-12,1701.17,1702.67,1683.62,1691.32,1457582336
2018-09-13,1694.87,1716.42,1694.38,1710.02,1345738624
2018-09-14,1721.68,1730.27,1720.7,1728.61,1731346816
2018-09-18,1725.88,1762.8,1725.64,1759.88,1580435456
2018-09-19,1781.86,1792.61,1779.03,1785.66,1600782208
2018-09-20,1793.56,1793.83,1781.04,1787.6,1672164608
2018-09-21,1798.77,1807.67,1795.31,1804.02,2069698688
2018-09-25,1805.71,1822.44,1803.76,1822.44,1831658240
2018-09-26,1810.65,1822.04,1808.31,1821.67,1486848000
2018-09-27,1817.24,1825.09,1799.5,1800.11,1386600448
2018-09-28,1817.81,1828.23,1811.48,1817.25,1552481280
2018-10-01,1814.05,1823.72,1809.56,1817.96,1207087744
2018-10-02,1829.49,1838.3,1821.24,1824.03,1471021440
2018-10-03,1820.56,1824.1,1802.06,1802.73,1461005056
2018-10-04,1818.27,1818.81,1797.87,1801.19,1587654656
2018-10-05,1790.78,1800.31,1788.64,1792.65,1486872960
2018-10-09,1777.96,1779.33,1757.37,1761.12,1565916672
2018-10-10,1767.89,1774.45,1755.33,1763.86,1342547456
2018-10-11,1729.81,1730.41,1694.76,1701.86,1950139136
2018-10-12,1689.5,1704.97,1687.18,1702.45,1687008000
2018-10-15,1690.73,1692.84,1675.38,1675.44,1398300160
2018-10-16,1675.15,1688.11,1672.02,1687.91,1257991936
2018-10-17,1708.74,1717.93,1708.74,1713.87,1288584960
2018-10-18,1718.14,1718.88,1702.65,1704.64,1226387968
2018-10-19,1684.15,1694.89,1676.68,1692.85,1279866368
2018-10-22,1680.61,1700.26,1674.39,1695.31,1133602432
2018-10-23,1681.25,1681.3,1650.01,1650.72,1403749700
2018-10-24,1661.29,1662.25,1638.69,1652.07,1415941800
2018-10-25,1622.03,1624.51,1597.51,1600.92,1638255700
2018-10-26,1614.98,1615.44,1581.56,1596.01,1695844500
2018-10-29,1605.16,1612.81,1587.79,1589.56,1370423400
2018-10-30,1584.07,1618.79,1584.07,1611.46,2201100700
2018-10-31,1622.03,1646.12,1617.93,1646.12,1811003000
2018-11-01,1647.1,1647.1,1628.15,1632.05,1782061700
2018-11-02,1637.99,1662.66,1629.75,1658.76,1817595600
2018-11-05,1644.88,1650.91,1637.75,1640.39,1489173400
2018-11-06,1646.42,1663.37,1646.21,1659.35,1342053800
2018-11-07,1662.41,1679.04,1645.33,1652.43,1682210700
2018-11-08,1677.43,1687.68,1675.72,1681.25,1537066000
2018-11-09,1680.54,1686.84,1670.51,1672.98,1446851700
2018-11-12,1663.89,1677,1659.33,1671.95,1230842700
2018-11-13,1644.89,1644.89,1619.82,1638.45,1609595500
2018-11-14,1640.98,1649.97,1637.59,1641.26,1431758700
2018-11-15,1631.18,1639.49,1627.92,1638.97,1500198900
2018-11-16,1640.75,1645.77,1627.78,1629.3,1424126800
2018-11-19,1627.96,1640.73,1627.96,1637.61,1286201200
2018-11-20,1621.9,1631.25,1618.69,1625.67,1430491900
2018-11-21,1602.75,1618.67,1598.54,1615.89,1392358500
2018-11-22,1620.17,1630.39,1614.01,1628.96,1201447500
2018-11-26,1627.96,1635.91,1623.06,1632.2,1338852700
2018-11-27,1643.16,1647.45,1635.98,1644.16,1325247300
2018-11-28,1649.1,1654.79,1642.28,1653.66,1386878900
2018-11-29,1666.61,1671.7,1659.47,1659.47,1300255600
2018-11-30,1660.06,1669.93,1660.06,1667.45,1818252000
2018-12-03,1687.77,1696.14,1682.61,1689.05,1339403800
2018-12-04,1685.72,1686.69,1648.95,1649.2,1550612400
2018-12-05,1626.64,1645.25,1623.3,1640.49,1462174800
2018-12-06,1629.45,1633.64,1599.92,1610.6,1509202000
2018-12-07,1621.13,1625.36,1607.65,1620.45,1370691700
2018-12-10,1596.96,1599.5,1586.99,1589.81,1381982900
2018-12-11,1592.71,1592.71,1572.33,1575.31,1475119600
2018-12-12,1589.44,1608.49,1587.91,1606.61,1473387900
2018-12-13,1615.43,1623.37,1609.9,1616.65,1329559900
2018-12-14,1609.93,1614.93,1590.48,1592.16,1869055500
2018-12-17,1592.7,1602.29,1590.97,1594.2,1359824000
2018-12-18,1575.74,1579.65,1562.51,1562.51,1622998400
2018-12-19,1560.82,1564.18,1546.99,1556.15,1465641600
2018-12-20,1544.42,1550.93,1512.11,1517.16,1712245600
2018-12-21,1509.15,1509.83,1479.23,1488.19,1997694500
2018-12-25,1460.65,1460.65,1412.9,1415.55,1675748300
2018-12-26,1425.01,1443.87,1408.89,1431.47,1373022900
2018-12-27,1460.21,1508.46,1459.78,1501.63,1551849700
2018-12-28,1490.71,1499.61,1486.31,1494.09,1177768600
2019-01-04,1468.42,1473.11,1446.48,1471.16,1518266300
2019-01-07,1499.42,1521.48,1497.97,1512.53,1393638900
2019-01-08,1520.93,1529.8,1515.23,1518.43,1431784900
2019-01-09,1533.2,1539.47,1531.44,1535.11,1257529400
2019-01-10,1523.01,1527.82,1514.72,1522.01,1290734400
2019-01-11,1531.72,1535.03,1525.84,1529.73,1273054100
2019-01-15,1521.83,1544.78,1518.75,1542.72,1323018700
2019-01-16,1543.17,1543.44,1529.85,1537.77,1183163800
2019-01-17,1546.48,1549.42,1537.83,1543.2,1132841800
2019-01-18,1547.09,1562.64,1546.83,1557.59,1133861600
2019-01-21,1572.94,1574.86,1563.79,1566.37,1112178000
2019-01-22,1570.29,1572.28,1552.91,1556.43,997996800
2019-01-23,1545.56,1556.45,1543.44,1547.03,1136915000
2019-01-24,1540.72,1552.77,1538.04,1552.6,1122683100
2019-01-25,1553.49,1570.88,1553.43,1566.1,1308498600
2019-01-28,1563.61,1564.93,1554.66,1555.51,1042806300
2019-01-29,1548.46,1559.19,1541.66,1557.09,1161791800
2019-01-30,1559.22,1559.95,1549.62,1550.76,1344409400
2019-01-31,1570.63,1574.76,1561.12,1567.49,1359422700
2019-02-01,1565.63,1576.02,1562.88,1564.63,1417993500
2019-02-04,1570.36,1583.04,1570.36,1581.33,1328841900
2019-02-05,1588.24,1589.71,1580.41,1582.88,1228292500
2019-02-06,1587.49,1591.59,1580.88,1582.13,1250074000
2019-02-07,1577.35,1578.52,1563.3,1569.03,1250719700
2019-02-08,1552.7,1553.39,1536.65,1539.4,1463757000
2019-02-12,1547.56,1575.52,1545.28,1572.6,1460673500
2019-02-13,1582.64,1591.72,1578.09,1589.33,1413132700
2019-02-14,1589.43,1596.28,1586.9,1589.81,1345091000
2019-02-15,1580,1580.79,1569.22,1577.29,1277621100
2019-02-18,1599.33,1603.22,1596.08,1601.96,1190092500
2019-02-19,1599.65,1607.16,1599.16,1606.52,1065906000
2019-02-20,1609.72,1617.1,1605.96,1613.47,1168202700
2019-02-21,1612.88,1619.57,1605.05,1613.5,1203032000
2019-02-22,1605.99,1610.63,1603.02,1609.52,988523900
2019-02-25,1619.61,1623.13,1616.94,1620.87,1057103200
2019-02-26,1622.33,1624.42,1612.23,1617.2,1078281500
2019-02-27,1619.4,1623.37,1619.38,1620.42,1235008000
2019-02-28,1618.2,1618.2,1606.98,1607.66,1300989700
2019-03-01,1612.47,1618.71,1611,1615.72,1148244700
2019-03-04,1629.43,1629.88,1622.38,1627.59,1127545200
2019-03-05,1618.35,1621.79,1612.78,1619.23,1083767300
2019-03-06,1617,1617.39,1612.28,1615.25,1013469800
2019-03-07,1604.85,1605.92,1597.42,1601.66,1244977000
2019-03-08,1588.15,1590.56,1570.39,1572.44,1669097000
2019-03-11,1574.31,1582.72,1570.58,1581.44,1044349900
2019-03-12,1596.4,1612.08,1595.92,1605.48,1230078800
2019-03-13,1600.73,1604.58,1585.79,1592.07,1224470000
2019-03-14,1603.32,1606.37,1588.29,1588.29,1125265900
2019-03-15,1595.02,1607.1,1594.39,1602.63,1466860100
2019-03-18,1610.74,1613.69,1604.47,1613.68,1028283700
2019-03-19,1612.36,1612.36,1601.73,1610.23,1100639900
2019-03-20,1609.3,1614.6,1607.99,1614.39,1139960000
2019-03-22,1617.38,1618.14,1610.09,1617.11,1358548400
2019-03-25,1593.3,1593.4,1571.74,1577.41,1319561100
2019-03-26,1592.59,1618.4,1591.79,1617.94,1719943700
2019-03-27,1606.78,1610.17,1598.1,1609.49,1307778400
2019-03-28,1595.09,1595.62,1577.15,1582.85,1218901400
2019-03-29,1595.58,1597.66,1588.12,1591.64,1169815500
2019-04-01,1612.13,1624.43,1611.71,1615.81,1414780100
2019-04-02,1632.03,1632.03,1611.26,1611.69,1340346300
2019-04-03,1614.47,1622.19,1607.62,1621.77,1288937500
2019-04-04,1621.15,1626,1617.39,1620.05,1216994200
2019-04-05,1620.52,1627.33,1620.52,1625.75,1135086200
2019-04-08,1628.9,1628.9,1616.75,1620.14,1053300200
2019-04-09,1616.5,1619.26,1610.38,1618.76,1101820000
2019-04-10,1601.57,1608.33,1600.49,1607.66,1118830700
2019-04-11,1603.4,1608.98,1600.52,1606.52,1108339000
2019-04-12,1611.74,1611.74,1600.8,1605.4,1097362100
2019-04-15,1624.25,1632.19,1624.18,1627.93,1221711600
2019-04-16,1623.29,1632.66,1622.94,1626.46,1046197700
2019-04-17,1628.35,1633.96,1625.15,1630.68,1263531200
2019-04-18,1631.62,1632.54,1612.02,1614.97,1182749600
2019-04-19,1621.23,1623.52,1615.38,1616.93,925535300
2019-04-22,1613.54,1620.56,1608.71,1618.62,866441800
2019-04-23,1620.72,1624.76,1616.14,1622.97,991320600
2019-04-24,1628.96,1629.07,1608.8,1612.05,1206576300
2019-04-25,1613.47,1622.28,1610.84,1620.28,1205499100
2019-04-26,1610.79,1619.25,1602.32,1617.93,1317624500
2019-05-07,1616.84,1617.26,1595.57,1599.84,1577964800
2019-05-08,1580.47,1581.15,1566.62,1572.33,1495648600
2019-05-09,1563.32,1564.8,1547.79,1550.71,1689062400
2019-05-10,1550.48,1565.01,1540.13,1549.42,1739967500
2019-05-13,1541.23,1549.48,1537.09,1541.14,1420426800
2019-05-14,1517.41,1534.98,1508.85,1534.98,1733184200
2019-05-15,1539.32,1544.15,1528.32,1544.15,1523625200
2019-05-16,1543.42,1543.42,1527.98,1537.55,1461173000
2019-05-17,1550.44,1562.37,1545.61,1554.25,1349070400
2019-05-20,1556.02,1563.69,1551.29,1554.92,1177851900
2019-05-21,1546.85,1553.54,1542.49,1550.3,1254121100
2019-05-22,1557.01,1558.65,1546.09,1546.21,1202998000
2019-05-23,1538.92,1544.64,1535.66,1540.58,1154485900
2019-05-24,1527.2,1541.22,1524.71,1541.21,1246128300
2019-05-27,1542.86,1548.96,1539.74,1547,901160400
2019-05-28,1546.57,1554.48,1545.25,1550.99,1718836900
2019-05-29,1535.78,1538.35,1524.48,1536.41,1321774800
2019-05-30,1526.36,1532.32,1521.06,1531.98,1111531100
2019-05-31,1521.31,1523.81,1511.85,1512.28,1438793000
2019-06-03,1491.54,1501.21,1490.28,1498.96,1228801600
2019-06-04,1501.41,1503.53,1490.42,1499.09,1239167700
2019-06-05,1520.69,1531.41,1518.72,1530.08,1280877600
2019-06-06,1526.54,1532.19,1524.66,1524.91,1068343000
2019-06-07,1529.1,1533.19,1525,1532.39,1005875900
2019-06-10,1545.83,1556.31,1543.68,1552.94,1162966100
2019-06-11,1552.28,1562.47,1549.76,1561.32,1002291400
2019-06-12,1554.98,1563.45,1553.99,1554.22,1056678600
2019-06-13,1545.5,1548.92,1533.01,1541.5,1174771700
2019-06-14,1543.42,1547.85,1535.51,1546.71,1068140000
2019-06-17,1542.13,1547.17,1539.74,1539.74,933977700
2019-06-18,1539.31,1544.6,1525.7,1528.67,1023432900
2019-06-19,1546.34,1556.16,1544.52,1555.27,1166901100
2019-06-20,1559.19,1562.67,1555.51,1559.9,1017380000
2019-06-21,1559.19,1559.55,1543.33,1545.9,1535072000
2019-06-24,1543.57,1549.79,1541.15,1547.74,829193800
2019-06-25,1546.4,1555.15,1540.13,1543.49,1028963600
2019-06-26,1534.94,1539.92,1532.23,1534.34,934293100
2019-06-27,1538.14,1553.27,1536.75,1553.27,1203558000
2019-06-28,1550.51,1554.59,1544.62,1551.14,1150603800
2019-07-01,1573.09,1585.31,1568.93,1584.85,1201872700
2019-07-02,1584.72,1590.79,1583.96,1589.84,1001428300
2019-07-03,1582.81,1583.02,1573.27,1579.54,1008238700
2019-07-04,1586.37,1589.93,1585.11,1589.78,821299500
2019-07-05,1590.39,1593.5,1587.68,1592.58,932594800
2019-07-08,1588.39,1588.84,1576.76,1578.4,1077536700
2019-07-09,1581.9,1587.1,1571.49,1574.89,988046000
2019-07-10,1568.03,1574.91,1565.33,1571.32,1138113000
2019-07-11,1572.45,1580.25,1571.38,1578.63,1002295800
2019-07-12,1582.41,1582.41,1572.59,1576.31,944805100
2019-07-16,1571.94,1574.56,1565.64,1568.74,994348800
2019-07-17,1563.99,1571.1,1560.67,1567.41,1008881500
2019-07-18,1557.65,1558.66,1531.31,1534.27,1267252400
2019-07-19,1538.83,1566.07,1537.45,1563.96,1059594700
2019-07-22,1559.24,1561.88,1554.52,1556.37,892534100
2019-07-23,1555.69,1572.89,1553.4,1568.82,892123900
2019-07-24,1576.42,1576.42,1570.56,1575.09,979060100
2019-07-25,1577.26,1580.85,1575.54,1577.85,907391400
2019-07-26,1572.09,1574.28,1564.67,1571.52,911846900
2019-07-29,1569.59,1571.61,1563.26,1568.57,913136900
2019-07-30,1572.69,1579.16,1570.44,1575.58,1126668300
2019-07-31,1562.96,1570.46,1562.4,1565.14,1336379500
2019-08-01,1556.12,1568.41,1553.02,1567.35,1240640100
2019-08-02,1544.79,1545.47,1526.03,1533.46,1534527500
2019-08-05,1518.35,1521.1,1490.25,1505.88,1470066300
2019-08-06,1477.18,1500.42,1462.41,1499.23,1520705100
2019-08-07,1496.56,1503.38,1491.42,1499.93,1280353700
2019-08-08,1497.28,1504.6,1492.48,1498.66,1183601100
2019-08-09,1509.39,1511.19,1503.32,1503.84,1184877500
2019-08-13,1489.52,1493.88,1481.53,1486.57,1281605500
2019-08-14,1501.43,1501.9,1493.85,1499.5,1061272000
2019-08-15,1473.82,1483.87,1465.91,1483.85,1136798600
2019-08-16,1477.83,1488.5,1476,1485.29,991914100
2019-08-19,1496.03,1498.32,1490.3,1494.33,902155500
2019-08-20,1498.27,1506.77,1497.21,1506.77,923631300
2019-08-21,1491.94,1498.04,1491.27,1497.51,899216000
2019-08-22,1501.87,1503.09,1494.69,1498.06,970995900
2019-08-23,1496.8,1503.26,1496.8,1502.25,905319800
2019-08-26,1474.18,1480.37,1465.3,1478.03,1138694300
2019-08-27,1491.72,1494.9,1488.4,1489.69,1041471900
2019-08-28,1489.83,1492.47,1487.92,1490.35,954541000
2019-08-29,1492.09,1493.33,1481.64,1490.17,988748500
2019-08-30,1502.83,1512.4,1501.18,1511.86,1207054900
2019-09-02,1506.12,1509.33,1504.59,1505.21,802219000
2019-09-03,1502.57,1514.05,1502.47,1510.79,840638100
2019-09-04,1505.66,1510.79,1501.11,1506.81,899505300
2019-09-05,1516.01,1540.59,1515.73,1534.46,1347329100
2019-09-06,1541.05,1542.38,1535.81,1537.1,1147491800
2019-09-09,1538.49,1551.11,1538.13,1551.11,963629400
2019-09-10,1556.24,1561.52,1554.87,1557.99,1416437300
2019-09-11,1563.99,1583.66,1563.47,1583.66,1684980600
2019-09-12,1592.83,1600.62,1588.52,1595.1,1581695500
2019-09-13,1602.18,1610.98,1593.23,1609.87,1799635000
2019-09-17,1605.64,1619.13,1601.73,1614.58,1335810300
2019-09-18,1613.31,1614.1,1602.45,1606.62,1220188300
2019-09-19,1613.75,1626.52,1612.03,1615.66,1332500100
2019-09-20,1622.3,1625.17,1613.7,1616.23,1458032100
2019-09-24,1618.02,1629.06,1617.96,1622.94,1207589000
2019-09-25,1614.78,1621.59,1611.47,1620.08,1127162100
2019-09-26,1633.91,1635.88,1618.88,1623.27,1426217700
2019-09-27,1612.1,1613.02,1590.82,1604.25,1349997900
2019-09-30,1593.18,1596.21,1583.02,1587.8,1262420000
2019-10-01,1595.35,1607.65,1595.35,1603,1165547400
2019-10-02,1590.31,1597.14,1589.73,1596.29,1171555900
2019-10-03,1569.83,1571.04,1560.83,1568.87,1223697300
2019-10-04,1564.68,1572.96,1561,1572.9,1103351300
2019-10-07,1576.33,1578.75,1569.16,1572.75,921048000
2019-10-08,1580.5,1588.19,1579.98,1586.5,1113073100
2019-10-09,1570.7,1581.95,1570.7,1581.7,1044934800
2019-10-10,1578.79,1583.05,1565.04,1581.42,1068754100
2019-10-11,1593.54,1596.58,1587.36,1595.27,1195807300
2019-10-15,1615.4,1623.77,1612.27,1620.2,1283233600
2019-10-16,1637.58,1646.09,1627.81,1631.51,1426520200
2019-10-17,1628.58,1630.57,1624.03,1624.16,1114157000
2019-10-18,1628.22,1633.36,1619.76,1621.99,1081718000
2019-10-21,1626.18,1630.95,1625.35,1628.6,891231800
2019-10-23,1632.82,1638.51,1620.04,1638.14,1189148900
2019-10-24,1646.6,1647.96,1643.24,1643.74,1194719300
2019-10-25,1646.42,1648.62,1641.76,1648.44,1100387400
2019-10-28,1651.13,1652.75,1648.09,1648.43,1014157300
2019-10-29,1657.26,1664.43,1656.78,1662.68,1324095600
2019-10-30,1663.85,1666.35,1659.2,1665.9,1791650000
2019-10-31,1666.36,1669.91,1660.35,1667.01,1461827800
2019-11-01,1653.8,1666.5,1653.72,1666.5,1255708500
2019-11-05,1682.85,1697.39,1680.91,1694.16,1660363700
2019-11-06,1701.35,1701.35,1689.04,1694.45,1388031300
2019-11-07,1693.75,1699.43,1692.21,1698.13,1267424300
2019-11-08,1711.66,1713.79,1698.25,1702.77,1626206300
2019-11-11,1708.12,1711.22,1701.78,1704.03,1240876800
2019-11-12,1702.55,1711.07,1698.93,1709.67,1259395000
2019-11-13,1706.55,1707.48,1699.56,1700.33,1214813000
2019-11-14,1697.84,1699.92,1680.04,1684.4,1398941900
2019-11-15,1686.57,1699.55,1684.53,1696.67,1364296700
2019-11-18,1696.09,1700.72,1693.64,1700.72,1222381900
2019-11-19,1696.86,1700.51,1691.02,1696.73,1203033000
2019-11-20,1689.25,1697.27,1684.17,1691.11,1352778000
2019-11-21,1686.85,1690.85,1665.89,1689.38,1341640100
2019-11-22,1689.56,1698.53,1688.79,1691.34,1116310300
2019-11-25,1702.98,1705.98,1699.8,1702.96,1010137200
2019-11-26,1712.61,1719.57,1705.04,1705.71,1621678900
2019-11-27,1710.43,1714.6,1709.21,1710.98,1076613000
2019-11-28,1712.02,1713.4,1703.54,1708.06,922525400
2019-11-29,1712.21,1712.83,1698.01,1699.36,994046200
2019-12-02,1705.99,1717.35,1705.23,1714.49,946372200
2019-12-03,1695.91,1707.15,1692.86,1706.73,1074123000
2019-12-04,1695.73,1703.33,1691.15,1703.27,1084412300
2019-12-05,1711.94,1714.32,1706.68,1711.41,1153252300
2019-12-06,1713.08,1716.52,1709.49,1713.36,1054484200
2019-12-09,1726.1,1726.2,1713.65,1722.07,1084674500
2019-12-10,1720.67,1724.08,1719.14,1720.77,1046439700
2019-12-11,1720.33,1721.82,1712.11,1714.95,1151225400
2019-12-12,1718.99,1719.21,1708.56,1712.83,1144003200
2019-12-13,1738.45,1744.82,1735.04,1739.98,1935098700
2019-12-16,1737.86,1741.98,1736.87,1736.87,1133978300
2019-12-17,1746.28,1747.2,1738.68,1747.2,1289130600
2019-12-18,1745.69,1746.29,1736.3,1738.4,1275652500
2019-12-19,1736.73,1741.24,1732.38,1736.11,1161294600
2019-12-20,1736.98,1738.35,1727.13,1733.07,1318700300
2019-12-23,1737.5,1737.7,1728.1,1729.42,954869700
2019-12-24,1730.83,1732.54,1726.55,1728.22,864866400
2019-12-25,1727.08,1728.04,1720.64,1721.42,775571100
2019-12-26,1721.59,1731.2,1720.99,1731.2,820376700
2019-12-27,1735.4,1738.18,1731.97,1733.18,821348300
2019-12-30,1727.39,1727.85,1718.17,1721.36,796095600
2020-01-06,1699.6,1703.87,1690.29,1697.49,1218947300
2020-01-07,1705.54,1726.28,1705.23,1725.05,1157454400
2020-01-08,1701.87,1706.52,1683.76,1701.4,1452546700
2020-01-09,1722.19,1731.67,1721.04,1729.05,1145855900
2020-01-10,1734.22,1739.38,1731.27,1735.16,1090987100
2020-01-14,1740.91,1742.05,1734.83,1740.53,1233188900
2020-01-15,1733.79,1738.45,1727.37,1731.06,1121866300
2020-01-16,1733.27,1733.87,1726.71,1728.72,1032482800
2020-01-17,1737.23,1737.66,1732.88,1735.44,1078836100
2020-01-20,1741.04,1745.95,1740.78,1744.16,820648800
2020-01-21,1743.78,1744.46,1732.15,1734.97,912282800
2020-01-22,1732.48,1744.82,1732.26,1744.13,1001470000
2020-01-23,1733.71,1736.92,1729.2,1730.5,1048468900
2020-01-24,1733.72,1733.95,1726.32,1730.44,964703200
2020-01-27,1702.98,1708.95,1697.17,1702.57,1179700700
2020-01-28,1687.53,1695.72,1684.75,1692.28,1170482600
2020-01-29,1695.65,1700.3,1689.76,1699.95,1032097200
2020-01-30,1693.65,1695.79,1667.3,1674.77,1365690500
2020-01-31,1684.52,1699.19,1683.34,1684.44,1376267200
2020-02-03,1660.66,1677.23,1656.33,1672.66,1357336100
2020-02-04,1667.25,1685.96,1666.59,1684.24,1276430000
2020-02-05,1701.79,1706.69,1696.03,1701.83,1329253400
2020-02-06,1722.95,1744.43,1722.28,1736.98,1654065500
2020-02-07,1739.28,1740.09,1728.35,1732.14,1264351300
2020-02-10,1717.67,1726.08,1716.37,1719.64,1161166900
2020-02-12,1721.26,1721.92,1710.68,1718.92,1395457800
2020-02-13,1715.6,1717.1,1708.98,1713.08,1235228600
2020-02-14,1704.04,1704.7,1698.36,1702.87,1351370800
2020-02-17,1688.24,1690.16,1676.7,1687.77,1165469000
2020-02-18,1678.87,1680.43,1661.67,1665.71,1152606500
2020-02-19,1674.38,1678.02,1667.91,1671.86,1133610300
2020-02-20,1686.25,1692.55,1672.38,1674.48,1173600300
2020-02-21,1673.01,1684.5,1672.95,1674,1155068400
2020-02-25,1641.63,1641.66,1603.12,1618.26,1777120600
2020-02-26,1602.49,1608.86,1587.35,1606.17,1676581400
2020-02-27,1594.22,1595.23,1561.25,1568.06,1810534500
2020-02-28,1537.61,1538.54,1500.87,1510.87,2419793500
2020-03-02,1488.96,1541.67,1488.89,1525.87,2034414700
2020-03-03,1547.29,1551.99,1505.12,1505.12,1764302500
2020-03-04,1488.93,1513.64,1485.11,1502.5,1507205200
2020-03-05,1522.23,1522.23,1508.27,1515.71,1383034900
2020-03-06,1492.34,1493.57,1464.55,1471.46,1748976900
2020-03-09,1442.62,1443.16,1378.43,1388.97,2514053800
2020-03-10,1371.74,1414.85,1330.99,1406.68,2567628900
2020-03-11,1403.11,1422.01,1384.23,1385.12,1994910000
2020-03-12,1360.61,1363.48,1313.15,1327.88,2581973200
2020-03-13,1300.31,1304.23,1202.94,1261.7,3457160800
2020-03-16,1268.39,1288.47,1231.67,1236.34,2344435200
2020-03-17,1216.92,1280.63,1199.25,1268.46,3063753500
2020-03-18,1279.27,1313.83,1269.38,1270.84,2717563600
2020-03-19,1289.8,1313.07,1272.98,1283.22,3016311700
2020-03-23,1278.86,1296.98,1261.62,1292.01,2696006800
2020-03-24,1311.83,1336.27,1308.36,1333.1,2255396500
2020-03-25,1357.12,1424.62,1356.75,1424.62,2278654900
2020-03-26,1404.8,1411.65,1381.01,1399.32,2048460400
2020-03-27,1424.92,1459.49,1417.45,1459.49,2366468900
2020-03-30,1418.07,1435.54,1392.23,1435.54,1921623600
2020-03-31,1436.4,1440.38,1399.06,1403.04,1861861900
2020-04-01,1388.66,1396.74,1339.3,1351.08,1660709700
2020-04-02,1339.19,1347.34,1326.74,1329.87,1643561100
2020-04-03,1335.82,1349.53,1314.11,1325.13,1497839000
2020-04-06,1328.43,1383.1,1325.41,1376.3,1678564600
2020-04-07,1397.71,1415.09,1375.38,1403.21,1702750400
2020-04-08,1408.61,1431.9,1393.5,1425.47,1680224600
2020-04-09,1424.4,1424.4,1400.28,1416.98,1365389100
2020-04-10,1417.05,1431.4,1399.82,1430.04,1368350800
2020-04-13,1419.67,1423.62,1404.52,1405.91,1054113300
2020-04-14,1409.99,1436.3,1406.67,1433.51,1303922700
2020-04-15,1430.08,1439.54,1424,1434.07,1487132500
2020-04-16,1416.83,1424.65,1407.92,1422.24,1296672400
2020-04-17,1438.37,1456.04,1431.53,1442.54,1406866600
2020-04-20,1432.79,1439.16,1430.34,1432.41,1063328300
2020-04-21,1420.33,1427.35,1410.4,1415.89,1277864900
2020-04-22,1405.62,1412.45,1392.58,1406.9,1245561100
2020-04-23,1415.38,1425.98,1411.52,1425.98,1170893500
2020-04-24,1419.64,1422.47,1410.58,1421.29,1325012200
2020-04-27,1428.44,1449.29,1427.24,1447.25,1244739100
2020-04-28,1446.06,1450.18,1438.54,1449.15,1225992800
2020-04-30,1470.57,1478.84,1464.02,1464.03,1715970400
2020-05-01,1452.46,1453.93,1424.93,1431.26,1363280400
2020-05-07,1419.92,1427.81,1418.88,1426.73,1349997800
2020-05-08,1442.8,1458.28,1441.31,1458.28,1371565100
2020-05-11,1468.83,1484.81,1466.95,1480.62,1311834700
2020-05-12,1480.47,1482.98,1474.3,1476.72,1239628200
2020-05-13,1462.78,1477.97,1459.48,1474.69,1317876600
2020-05-14,1464.99,1467.42,1446.55,1446.55,1328827000
2020-05-15,1459.33,1461.9,1441,1453.77,1292157300
2020-05-18,1457.78,1463.07,1450.35,1459.29,1210028200
2020-05-19,1480.63,1491.09,1479.83,1486.05,1588561300
2020-05-20,1483.35,1498.76,1483.19,1494.69,1212997600
2020-05-21,1499.65,1501.43,1487.74,1491.21,1073403200
2020-05-22,1492.21,1495.23,1474.2,1477.8,1194490200
